Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
600,424.637939453125,347.0,33.0,306.0,0.0,0.0,2
1530,136.05313110351562,347.0,33.0,315.29998779296875,1.0,0.0,0
1600,114.59062957763672,347.0,33.0,316.0,1.0,0.0,2
2379,98.00745391845703,352.0,28.0,323.7900085449219,1.0,0.0,0
2700,586.8919677734375,352.0,28.0,327.0,1.0,0.0,2
3000,489.9881591796875,352.0,28.0,330.0,1.0,0.0,2
3200,423.7903137207031,352.0,28.0,332.0,0.0,0.0,2
4000,155.33584594726562,352.0,28.0,340.0,0.0,0.0,2
4026,146.49301147460938,352.0,28.0,340.260009765625,1.0,0.0,0
4300,52.89185333251953,352.0,28.0,343.0,1.0,0.0,2
4927,178.6894073486328,320.0,30.0,349.2699890136719,0.0,1.0,1
5000,152.81834411621094,320.0,30.0,350.0,0.0,1.0,2
6000,251.34268188476562,320.0,30.0,360.0,0.0,1.0,2
6100,215.65481567382812,320.0,30.0,361.0,0.0,1.0,2
6300,143.2589569091797,320.0,30.0,363.0,0.0,1.0,2
6400,107.2748794555664,320.0,30.0,364.0,0.0,1.0,2
7300,192.578125,360.0,20.0,373.0,0.0,0.0,2
7390,159.34317016601562,360.0,20.0,373.8999938964844,1.0,0.0,0
7600,80.23336029052734,360.0,20.0,376.0,1.0,0.0,2
8300,137.4010009765625,343.0,37.0,383.0,0.0,0.0,2
8320,129.739501953125,343.0,37.0,383.20001220703125,1.0,0.0,0
8700,541.4566650390625,358.0,22.0,387.0,1.0,0.0,2
9704,150.23721313476562,358.0,22.0,397.0400085449219,1.0,0.0,0
10000,31.08702278137207,358.0,22.0,400.0,1.0,0.0,2
10635,141.16122436523438,350.0,30.0,406.3500061035156,1.0,0.0,0
10800,73.9803466796875,350.0,30.0,408.0,1.0,0.0,2
11800,341.8569641113281,351.0,29.0,418.0,0.0,0.0,2
12000,258.0613098144531,351.0,29.0,420.0,0.0,0.0,2
12200,174.287109375,351.0,29.0,422.0,0.0,0.0,2
12278,141.34278869628906,351.0,29.0,422.7799987792969,1.0,0.0,0
12966,230.16065979003906,320.0,30.0,429.6600036621094,1.0,1.0,1
13500,421.5655212402344,350.0,30.0,435.0,0.0,1.0,2
