Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
200,533.9124145507812,358.0,22.0,302.0,0.0,0.0,2
400,473.01239013671875,358.0,22.0,304.0,0.0,0.0,2
500,442.86834716796875,358.0,22.0,305.0,0.0,0.0,2
1000,288.81817626953125,358.0,22.0,310.0,0.0,0.0,2
1000,288.19818115234375,358.0,22.0,310.0,0.0,0.0,2
1100,257.7691345214844,358.0,22.0,311.0,0.0,0.0,2
1300,195.37124633789062,358.0,22.0,313.0,0.0,0.0,2
1400,163.70831298828125,358.0,22.0,314.0,0.0,0.0,2
1500,132.5733642578125,358.0,22.0,315.0,0.0,0.0,2
1516,127.5322494506836,358.0,22.0,315.1600036621094,1.0,0.0,0
1600,100.70841979980469,358.0,22.0,316.0,1.0,0.0,2
1700,69.37548828125,358.0,22.0,317.0,1.0,0.0,2
1800,37.626529693603516,358.0,22.0,318.0,1.0,0.0,2
2000,258.1717834472656,320.0,30.0,320.0,1.0,0.0,2
2100,226.4428253173828,320.0,30.0,321.0,1.0,0.0,2
2200,194.93597412109375,320.0,30.0,322.0,1.0,0.0,2
2400,130.33807373046875,320.0,30.0,324.0,0.0,0.0,2
2475,106.0107421875,320.0,30.0,324.75,0.0,1.0,1
2500,97.8891372680664,320.0,30.0,325.0,0.0,1.0,2
2600,65.01419067382812,320.0,30.0,326.0,0.0,1.0,2
2700,32.3642578125,320.0,30.0,327.0,0.0,1.0,2
2900,269.12774658203125,320.0,30.0,329.0,0.0,1.0,2
3000,237.16822814941406,320.0,30.0,330.0,0.0,1.0,2
3000,236.5082244873047,320.0,30.0,330.0,0.0,1.0,2
3100,203.78826904296875,320.0,30.0,331.0,0.0,1.0,2
3200,170.97035217285156,320.0,30.0,332.0,0.0,1.0,2
3300,137.7213592529297,320.0,30.0,333.0,0.0,1.0,2
3400,104.37240600585938,320.0,30.0,334.0,0.0,1.0,2
3500,70.92333221435547,320.0,30.0,335.0,0.0,1.0,2
3700,3.7254648208618164,320.0,30.0,337.0,0.0,1.0,2
3800,302.07293701171875,320.0,30.0,338.0,0.0,1.0,2
3900,268.2238464355469,320.0,30.0,339.0,0.0,1.0,2
4000,234.61395263671875,320.0,30.0,340.0,0.0,1.0,2
