Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
100,562.8591918945312,359.0,21.0,301.0,0.0,0.0,2
200,532.710205078125,359.0,21.0,302.0,0.0,0.0,2
300,502.7640686035156,359.0,21.0,303.0,0.0,0.0,2
400,472.11199951171875,359.0,21.0,304.0,0.0,0.0,2
600,411.725830078125,359.0,21.0,306.0,0.0,0.0,2
800,349.7156982421875,359.0,21.0,308.0,0.0,0.0,2
1000,287.9176025390625,359.0,21.0,310.0,0.0,0.0,2
1200,225.7195587158203,359.0,21.0,312.0,0.0,0.0,2
1406,161.23736572265625,359.0,21.0,314.05999755859375,1.0,0.0,0
1500,131.67245483398438,359.0,21.0,315.0,1.0,0.0,2
1700,68.47453308105469,359.0,21.0,317.0,1.0,0.0,2
2000,492.5576477050781,320.0,30.0,320.0,1.0,0.0,2
2100,460.8287048339844,320.0,30.0,321.0,1.0,0.0,2
2400,364.3999938964844,320.0,30.0,324.0,0.0,0.0,2
2600,300.0520935058594,320.0,30.0,326.0,0.0,0.0,2
2700,267.0771484375,320.0,30.0,327.0,0.0,0.0,2
2800,234.6562042236328,320.0,30.0,328.0,0.0,0.0,2
2900,201.47927856445312,320.0,30.0,329.0,0.0,0.0,2
2907,198.84703063964844,320.0,30.0,329.07000732421875,0.0,1.0,1
3000,168.2003173828125,320.0,30.0,330.0,0.0,1.0,2
3100,135.4813995361328,320.0,30.0,331.0,0.0,1.0,2
3400,35.40057373046875,320.0,30.0,334.0,0.0,1.0,2
3500,2.285612106323242,320.0,30.0,335.0,0.0,1.0,2
3600,305.9298095703125,320.0,30.0,336.0,0.0,1.0,2
3700,272.6177062988281,320.0,30.0,337.0,0.0,1.0,2
3800,238.53079223632812,320.0,30.0,338.0,0.0,1.0,2
4000,170.73097229003906,320.0,30.0,340.0,0.0,1.0,2
4400,34.2752571105957,320.0,30.0,344.0,0.0,1.0,2
4500,536.4482421875,320.0,30.0,345.0,0.0,1.0,2
4700,467.5970458984375,320.0,30.0,347.0,0.0,1.0,2
4800,432.5001220703125,320.0,30.0,348.0,0.0,1.0,2
4900,398.34814453125,320.0,30.0,349.0,0.0,1.0,2
5000,363.05023193359375,320.0,30.0,350.0,0.0,1.0,2
5100,328.35223388671875,320.0,30.0,351.0,0.0,1.0,2
5300,257.6033020019531,320.0,30.0,353.0,0.0,1.0,2
5800,79.50061798095703,320.0,30.0,358.0,0.0,1.0,2
6000,8.060707092285156,320.0,30.0,360.0,0.0,1.0,2
6524,146.2318878173828,355.0,25.0,365.239990234375,1.0,0.0,0
6600,118.08031463623047,355.0,25.0,366.0,1.0,0.0,2
6800,44.68239974975586,355.0,25.0,368.0,1.0,0.0,2
7000,497.8200378417969,320.0,30.0,370.0,1.0,0.0,2
7100,461.5127868652344,320.0,30.0,371.0,1.0,0.0,2
7200,424.3638610839844,320.0,30.0,372.0,1.0,0.0,2
7400,349.7659912109375,320.0,30.0,374.0,0.0,0.0,2
7500,312.31707763671875,320.0,30.0,375.0,0.0,0.0,2
7800,199.3701934814453,320.0,30.0,378.0,0.0,0.0,2
7829,188.404296875,320.0,30.0,378.2900085449219,1.0,0.0,0
8000,123.57231140136719,320.0,30.0,380.0,1.0,0.0,2
8100,85.52336883544922,320.0,30.0,381.0,1.0,0.0,2
