Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
1200,555.694580078125,343.0,37.0,312.0,0.0,0.0,2
1400,492.7828674316406,343.0,37.0,314.0,0.0,0.0,2
1600,429.7832336425781,343.0,37.0,316.0,0.0,0.0,2
1700,398.1334533691406,343.0,37.0,317.0,0.0,0.0,2
1900,334.8527526855469,343.0,37.0,319.0,0.0,0.0,2
2000,302.9039306640625,343.0,37.0,320.0,0.0,0.0,2
2200,238.38400268554688,343.0,37.0,322.0,0.0,0.0,2
2400,174.10833740234375,343.0,37.0,324.0,0.0,0.0,2
2492,144.259033203125,343.0,37.0,324.9200134277344,1.0,0.0,0
2600,108.78450012207031,343.0,37.0,326.0,1.0,0.0,2
2700,76.1346435546875,343.0,37.0,327.0,1.0,0.0,2
2800,43.38483810424805,343.0,37.0,328.0,1.0,0.0,2
3000,193.87713623046875,355.0,25.0,330.0,1.0,0.0,2
3100,160.8282470703125,355.0,25.0,331.0,1.0,0.0,2
3200,128.01052856445312,355.0,25.0,332.0,1.0,0.0,2
3342,80.76718139648438,355.0,25.0,333.4200134277344,1.0,0.0,0
3600,478.47662353515625,344.0,36.0,336.0,1.0,0.0,2
3700,444.8267517089844,344.0,36.0,337.0,1.0,0.0,2
3800,411.7525329589844,344.0,36.0,338.0,1.0,0.0,2
3900,377.56463623046875,344.0,36.0,339.0,1.0,0.0,2
4000,343.61480712890625,344.0,36.0,340.0,1.0,0.0,2
4200,275.75714111328125,344.0,36.0,342.0,0.0,0.0,2
4300,241.50828552246094,344.0,36.0,343.0,0.0,0.0,2
4500,172.365478515625,344.0,36.0,345.0,0.0,0.0,2
4605,136.43162536621094,344.0,36.0,346.04998779296875,1.0,0.0,0
4700,103.16587829589844,344.0,36.0,347.0,1.0,0.0,2
5100,510.2944030761719,358.0,22.0,351.0,1.0,0.0,2
5300,440.9516296386719,358.0,22.0,353.0,1.0,0.0,2
5400,405.2486572265625,358.0,22.0,354.0,1.0,0.0,2
5500,370.15380859375,358.0,22.0,355.0,0.0,0.0,2
5600,334.2489929199219,358.0,22.0,356.0,0.0,0.0,2
5700,298.9558410644531,358.0,22.0,357.0,0.0,0.0,2
5800,262.8490295410156,358.0,22.0,358.0,0.0,0.0,2
5900,226.99923706054688,358.0,22.0,359.0,0.0,0.0,2
6000,191.4093017578125,358.0,22.0,360.0,0.0,0.0,2
6070,165.82496643066406,358.0,22.0,360.70001220703125,1.0,0.0,0
6100,154.99952697753906,358.0,22.0,361.0,1.0,0.0,2
6200,119.211669921875,358.0,22.0,362.0,1.0,0.0,2
6400,46.250099182128906,358.0,22.0,364.0,1.0,0.0,2
6600,534.09912109375,350.0,30.0,366.0,1.0,0.0,2
6700,498.1831359863281,350.0,30.0,367.0,1.0,0.0,2
6900,424.58355712890625,350.0,30.0,369.0,0.0,0.0,2
7100,350.9549255371094,350.0,30.0,371.0,0.0,0.0,2
7200,313.805908203125,350.0,30.0,372.0,0.0,0.0,2
7400,239.2078094482422,350.0,30.0,374.0,0.0,0.0,2
7500,201.75894165039062,350.0,30.0,375.0,0.0,0.0,2
7695,128.44581604003906,350.0,30.0,376.95001220703125,1.0,0.0,0
7900,50.58419418334961,350.0,30.0,379.0,1.0,0.0,2
8000,12.634364128112793,350.0,30.0,380.0,1.0,0.0,2
8100,316.3445129394531,355.0,25.0,381.0,1.0,0.0,2
8300,241.09109497070312,355.0,25.0,383.0,1.0,0.0,2
8400,202.74192810058594,355.0,25.0,384.0,1.0,0.0,2
8600,125.35816192626953,355.0,25.0,386.0,0.0,0.0,2
8668,99.4737319946289,355.0,25.0,386.67999267578125,1.0,0.0,0
8800,47.958168029785156,355.0,25.0,388.0,1.0,0.0,2
9000,368.02520751953125,343.0,37.0,390.0,1.0,0.0,2
9200,290.60919189453125,343.0,37.0,392.0,1.0,0.0,2
9300,250.96742248535156,343.0,37.0,393.0,1.0,0.0,2
9400,211.61761474609375,343.0,37.0,394.0,1.0,0.0,2
9500,172.56280517578125,343.0,37.0,395.0,0.0,0.0,2
9580,140.93174743652344,343.0,37.0,395.79998779296875,1.0,0.0,0
9600,133.0139923095703,343.0,37.0,396.0,1.0,0.0,2
9700,92.96821594238281,343.0,37.0,397.0,1.0,0.0,2
9800,53.616336822509766,343.0,37.0,398.0,1.0,0.0,2
9900,13.368537902832031,343.0,37.0,399.0,1.0,0.0,2
10100,446.0111999511719,359.0,21.0,401.0,1.0,0.0,2
10200,405.86138916015625,359.0,21.0,402.0,1.0,0.0,2
10300,365.6116027832031,359.0,21.0,403.0,1.0,0.0,2
10400,325.2618408203125,359.0,21.0,404.0,0.0,0.0,2
10600,244.668212890625,359.0,21.0,406.0,0.0,0.0,2
10782,170.2048797607422,359.0,21.0,407.82000732421875,1.0,0.0,0
10800,162.86253356933594,359.0,21.0,408.0,1.0,0.0,2
10900,122.42169952392578,359.0,21.0,409.0,1.0,0.0,2
11000,81.06287384033203,359.0,21.0,410.0,1.0,0.0,2
11300,409.3659362792969,320.0,30.0,413.0,1.0,0.0,2
11500,327.394775390625,320.0,30.0,415.0,1.0,0.0,2
11700,243.78016662597656,320.0,30.0,417.0,0.0,0.0,2
11800,202.03038024902344,320.0,30.0,418.0,0.0,0.0,2
11946,142.15438842773438,320.0,30.0,419.4599914550781,0.0,1.0,1
12000,118.23069763183594,320.0,30.0,420.0,0.0,1.0,2
12200,34.45311737060547,320.0,30.0,422.0,0.0,1.0,2
12300,473.1390380859375,348.0,32.0,423.0,0.0,1.0,2
12400,431.2132568359375,348.0,32.0,424.0,0.0,1.0,2
12500,389.1879577636719,348.0,32.0,425.0,0.0,0.0,2
12700,303.9883117675781,348.0,32.0,427.0,0.0,0.0,2
12900,218.8177490234375,348.0,32.0,429.0,0.0,0.0,2
13080,141.43785095214844,348.0,32.0,430.79998779296875,1.0,0.0,0
