Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
100,564.6631469726562,359.0,21.0,301.0,0.0,0.0,2
200,533.9129028320312,359.0,21.0,302.0,0.0,0.0,2
300,503.3619384765625,359.0,21.0,303.0,0.0,0.0,2
500,442.5638427734375,359.0,21.0,305.0,0.0,0.0,2
600,412.01483154296875,359.0,21.0,306.0,0.0,0.0,2
900,319.7677001953125,359.0,21.0,309.0,0.0,0.0,2
1000,288.8186950683594,359.0,21.0,310.0,0.0,0.0,2
1100,257.7697448730469,359.0,21.0,311.0,0.0,0.0,2
1200,226.6207275390625,359.0,21.0,312.0,0.0,0.0,2
1300,195.37176513671875,359.0,21.0,313.0,0.0,0.0,2
1400,164.3367462158203,359.0,21.0,314.0,0.0,0.0,2
1500,132.57369995117188,359.0,21.0,315.0,0.0,0.0,2
1600,101.34060668945312,359.0,21.0,316.0,0.0,0.0,2
1604,99.76056671142578,359.0,21.0,316.0400085449219,1.0,0.0,0
1700,69.37560272216797,359.0,21.0,317.0,1.0,0.0,2
1900,5.7776899337768555,359.0,21.0,319.0,1.0,0.0,2
2000,186.83761596679688,355.0,25.0,320.0,1.0,0.0,2
2100,155.10867309570312,355.0,25.0,321.0,1.0,0.0,2
2200,123.60181427001953,355.0,25.0,322.0,1.0,0.0,2
2300,91.35287475585938,355.0,25.0,323.0,1.0,0.0,2
2420,52.52205276489258,355.0,25.0,324.20001220703125,1.0,0.0,0
2800,414.0791015625,342.0,38.0,328.0,1.0,0.0,2
2900,381.23016357421875,342.0,38.0,329.0,1.0,0.0,2
3000,348.2811584472656,342.0,38.0,330.0,1.0,0.0,2
3000,347.62115478515625,342.0,38.0,330.0,1.0,0.0,2
3100,315.232177734375,342.0,38.0,331.0,1.0,0.0,2
3400,215.15135192871094,342.0,38.0,334.0,0.0,0.0,2
3500,181.7013397216797,342.0,38.0,335.0,0.0,0.0,2
3700,114.83845520019531,342.0,38.0,337.0,0.0,0.0,2
3735,103.0376968383789,342.0,38.0,337.3500061035156,1.0,0.0,0
3800,80.75153350830078,342.0,38.0,338.0,1.0,0.0,2
3900,46.901607513427734,342.0,38.0,339.0,1.0,0.0,2
4000,12.951656341552734,342.0,38.0,340.0,1.0,0.0,2
4500,302.0494689941406,320.0,30.0,345.0,1.0,0.0,2
4600,267.1545104980469,320.0,30.0,346.0,0.0,0.0,2
4700,232.50454711914062,320.0,30.0,347.0,0.0,0.0,2
4880,169.88265991210938,320.0,30.0,348.79998779296875,0.0,1.0,1
5200,58.1068229675293,320.0,30.0,352.0,0.0,1.0,2
5300,22.85785484313965,320.0,30.0,353.0,0.0,1.0,2
5400,485.2503356933594,354.0,26.0,354.0,0.0,1.0,2
5500,450.1554260253906,354.0,26.0,355.0,0.0,1.0,2
5600,415.317138671875,354.0,26.0,356.0,0.0,1.0,2
5800,343.9191589355469,354.0,26.0,358.0,0.0,1.0,2
6000,271.7612609863281,354.0,26.0,360.0,0.0,0.0,2
6100,235.71128845214844,354.0,26.0,361.0,0.0,0.0,2
6200,199.92335510253906,354.0,26.0,362.0,0.0,0.0,2
6300,163.31141662597656,354.0,26.0,363.0,0.0,0.0,2
6387,131.692626953125,354.0,26.0,363.8699951171875,1.0,0.0,0
6700,17.67853355407715,354.0,26.0,367.0,1.0,0.0,2
6900,490.1618347167969,354.0,26.0,369.0,1.0,0.0,2
7000,453.5811462402344,354.0,26.0,370.0,1.0,0.0,2
7100,416.9022216796875,354.0,26.0,371.0,1.0,0.0,2
7300,342.50439453125,354.0,26.0,373.0,0.0,0.0,2
7400,305.15545654296875,354.0,26.0,374.0,0.0,0.0,2
7500,267.7064514160156,354.0,26.0,375.0,0.0,0.0,2
7600,230.15750122070312,354.0,26.0,376.0,0.0,0.0,2
7700,192.50840759277344,354.0,26.0,377.0,0.0,0.0,2
7800,154.3814697265625,354.0,26.0,378.0,0.0,0.0,2
7900,116.91050720214844,354.0,26.0,379.0,0.0,0.0,2
7946,99.46638488769531,354.0,26.0,379.4599914550781,1.0,0.0,0
8000,78.96150207519531,354.0,26.0,380.0,1.0,0.0,2
8100,40.91254425048828,354.0,26.0,381.0,1.0,0.0,2
8300,339.3076171875,342.0,38.0,383.0,1.0,0.0,2
8800,147.33006286621094,342.0,38.0,388.0,0.0,0.0,2
8900,108.48113250732422,342.0,38.0,389.0,0.0,0.0,2
8907,105.75796508789062,342.0,38.0,389.07000732421875,1.0,0.0,0
9000,69.53218078613281,342.0,38.0,390.0,1.0,0.0,2
9100,30.48322296142578,342.0,38.0,391.0,1.0,0.0,2
9200,412.91925048828125,358.0,22.0,392.0,1.0,0.0,2
9300,374.06329345703125,358.0,22.0,393.0,1.0,0.0,2
9400,335.1079406738281,358.0,22.0,394.0,1.0,0.0,2
9500,295.6590270996094,358.0,22.0,395.0,1.0,0.0,2
9700,216.46112060546875,358.0,22.0,397.0,1.0,0.0,2
9800,176.71217346191406,358.0,22.0,398.0,0.0,0.0,2
9900,136.46421813964844,358.0,22.0,399.0,0.0,0.0,2
9925,126.88536071777344,358.0,22.0,399.25,1.0,0.0,0
10000,96.91429901123047,358.0,22.0,400.0,1.0,0.0,2
10200,16.71640968322754,358.0,22.0,402.0,1.0,0.0,2
10400,443.63250732421875,356.0,24.0,404.0,1.0,0.0,2
10600,362.6346130371094,356.0,24.0,406.0,1.0,0.0,2
