Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
400,505.21734619140625,343.0,37.0,304.0,0.0,0.0,2
600,444.22027587890625,343.0,37.0,306.0,0.0,0.0,2
900,351.9746398925781,343.0,37.0,309.0,0.0,0.0,2
1200,258.8292236328125,343.0,37.0,312.0,0.0,0.0,2
1400,195.91748046875,343.0,37.0,314.0,0.0,0.0,2
1700,101.58602905273438,343.0,37.0,317.0,0.0,0.0,2
1719,95.56153106689453,343.0,37.0,317.19000244140625,1.0,0.0,0
1800,69.51950073242188,343.0,37.0,318.0,1.0,0.0,2
2300,351.22979736328125,356.0,24.0,323.0,1.0,0.0,2
2400,318.55804443359375,356.0,24.0,324.0,1.0,0.0,2
2700,220.58465576171875,356.0,24.0,327.0,0.0,0.0,2
2800,188.16305541992188,356.0,24.0,328.0,0.0,0.0,2
2900,154.9855194091797,356.0,24.0,329.0,0.0,0.0,2
3078,96.59703826904297,356.0,24.0,330.7799987792969,1.0,0.0,0
3400,484.72705078125,358.0,22.0,334.0,1.0,0.0,2
3500,451.6131896972656,358.0,22.0,335.0,1.0,0.0,2
3900,317.4905700683594,358.0,22.0,339.0,0.0,0.0,2
4300,181.0965576171875,358.0,22.0,343.0,0.0,0.0,2
4547,96.41863250732422,358.0,22.0,345.4700012207031,0.0,1.0,1
4573,87.43350219726562,358.0,22.0,345.7300109863281,1.0,1.0,0
4700,43.10114288330078,358.0,22.0,347.0,1.0,0.0,2
5100,438.6923828125,353.0,27.0,351.0,0.0,0.0,2
5700,225.95101928710938,353.0,27.0,357.0,0.0,0.0,2
5800,190.20260620117188,353.0,27.0,358.0,0.0,0.0,2
6044,102.5565414428711,353.0,27.0,360.44000244140625,1.0,0.0,0
6100,82.7181396484375,353.0,27.0,361.0,1.0,0.0,2
6335,326.8899230957031,348.0,32.0,363.3500061035156,1.0,1.0,1
6400,303.2519836425781,348.0,32.0,364.0,1.0,1.0,2
6600,231.34983825683594,348.0,32.0,366.0,0.0,1.0,2
6900,121.10445404052734,348.0,32.0,369.0,0.0,0.0,2
6927,111.13814544677734,348.0,32.0,369.2699890136719,1.0,0.0,0
7189,14.421732902526855,348.0,32.0,371.8900146484375,1.0,1.0,1
7300,311.2996826171875,346.0,34.0,373.0,1.0,1.0,2
7400,274.69891357421875,346.0,34.0,374.0,1.0,1.0,2
7500,237.25057983398438,346.0,34.0,375.0,0.0,1.0,2
7600,199.70211791992188,346.0,34.0,376.0,0.0,1.0,2
7700,162.05372619628906,346.0,34.0,377.0,0.0,0.0,2
7755,141.30435180664062,346.0,34.0,377.54998779296875,1.0,0.0,0
8000,49.26785659790039,346.0,34.0,380.0,1.0,0.0,2
8066,23.40709686279297,346.0,34.0,380.6600036621094,1.0,1.0,1
8300,297.2682189941406,320.0,30.0,383.0,1.0,1.0,2
8700,143.27349853515625,320.0,30.0,387.0,0.0,1.0,2
10300,178.49070739746094,348.0,32.0,403.0,0.0,0.0,2
10400,139.35325622558594,348.0,32.0,404.0,0.0,0.0,2
10483,104.9803237915039,348.0,32.0,404.8299865722656,1.0,0.0,0
10800,482.35552978515625,340.0,40.0,408.0,1.0,0.0,2
10845,463.5781555175781,340.0,40.0,408.45001220703125,1.0,1.0,1
11200,318.76898193359375,340.0,40.0,412.0,0.0,1.0,2
11500,195.13600158691406,340.0,40.0,415.0,0.0,1.0,2
11606,151.0917510986328,340.0,40.0,416.05999755859375,1.0,0.0,0
11800,71.02714538574219,340.0,40.0,418.0,1.0,0.0,2
12040,558.2443237304688,320.0,30.0,420.3999938964844,1.0,1.0,1
12900,193.8598175048828,320.0,30.0,429.0,0.0,1.0,2
13800,360.7967834472656,349.0,31.0,438.0,0.0,1.0,2
14100,228.95193481445312,349.0,31.0,441.0,0.0,1.0,2
14301,140.99844360351562,349.0,31.0,443.010009765625,1.0,0.0,0
14600,7.6565093994140625,349.0,31.0,446.0,1.0,0.0,2
14608,3.6423492431640625,349.0,31.0,446.0799865722656,1.0,1.0,1
14700,349.10638427734375,320.0,30.0,447.0,1.0,1.0,2
15200,126.1607894897461,320.0,30.0,452.0,0.0,1.0,2
15400,34.65897750854492,320.0,30.0,454.0,0.0,1.0,2
16000,344.4846496582031,347.0,33.0,460.0,0.0,1.0,2
16421,149.94810485839844,347.0,33.0,464.2099914550781,1.0,0.0,0
16600,66.23268127441406,347.0,33.0,466.0,1.0,0.0,2
16723,8.373601913452148,347.0,33.0,467.2300109863281,1.0,1.0,1
17100,237.10308837890625,354.0,26.0,471.0,0.0,1.0,2
17304,140.8140411376953,354.0,26.0,473.0400085449219,1.0,0.0,0
17400,94.88363647460938,354.0,26.0,474.0,1.0,0.0,2
17500,47.909034729003906,354.0,26.0,475.0,1.0,0.0,2
17556,21.2941951751709,354.0,26.0,475.55999755859375,1.0,1.0,1
17600,358.2901916503906,320.0,30.0,476.0,1.0,1.0,2
17800,264.8009338378906,320.0,30.0,478.0,1.0,1.0,2
18000,169.0039520263672,320.0,30.0,480.0,0.0,1.0,2
18100,120.95545196533203,320.0,30.0,481.0,0.0,1.0,2
18400,345.5673522949219,320.0,30.0,484.0,0.0,1.0,2
18900,102.80548095703125,320.0,30.0,489.0,0.0,1.0,2
19200,373.354736328125,350.0,30.0,492.0,0.0,1.0,2
19300,325.583251953125,350.0,30.0,493.0,0.0,1.0,2
19600,177.23782348632812,350.0,30.0,496.0,0.0,0.0,2
19701,127.09239959716797,350.0,30.0,497.010009765625,1.0,0.0,0
19873,40.96269989013672,350.0,30.0,498.7300109863281,1.0,1.0,1
19915,20.506568908691406,350.0,30.0,499.1499938964844,1.0,1.0,1
20000,561.952880859375,353.0,27.0,500.0,1.0,1.0,2
20500,312.71795654296875,353.0,27.0,505.0,0.0,1.0,2
20700,211.01614379882812,353.0,27.0,507.0,0.0,1.0,2
20780,170.42538452148438,353.0,27.0,507.79998779296875,1.0,0.0,0
21089,13.042581558227539,353.0,27.0,510.8900146484375,1.0,1.0,1
21093,11.50991153717041,353.0,27.0,510.92999267578125,1.0,1.0,1
21300,326.5267028808594,357.0,23.0,513.0,1.0,1.0,2
21631,156.18106079101562,357.0,23.0,516.3099975585938,1.0,1.0,0
21893,20.568485260009766,357.0,23.0,518.9299926757812,1.0,1.0,1
21896,19.011695861816406,357.0,23.0,518.9600219726562,1.0,1.0,1
22300,305.29833984375,345.0,35.0,523.0,0.0,1.0,2
22587,155.3127899169922,345.0,35.0,525.8699951171875,1.0,0.0,0
22918,678.9025268554688,320.0,30.0,529.1799926757812,1.0,1.0,1
23000,636.5380859375,320.0,30.0,530.0,1.0,1.0,2
23200,530.3413696289062,320.0,30.0,532.0,0.0,1.0,2
23300,477.6258239746094,320.0,30.0,533.0,0.0,1.0,2
23500,370.2958679199219,320.0,30.0,535.0,0.0,1.0,2
24000,101.55350494384766,320.0,30.0,540.0,0.0,1.0,2
24100,47.50498962402344,320.0,30.0,541.0,0.0,1.0,2
24200,787.642333984375,353.0,27.0,542.0,0.0,1.0,2
24300,735.0227661132812,353.0,27.0,543.0,0.0,1.0,2
25000,352.4892578125,353.0,27.0,550.0,0.0,1.0,2
25100,297.44140625,353.0,27.0,551.0,0.0,1.0,2
25273,201.4198760986328,353.0,27.0,552.72998046875,1.0,0.0,0
25300,187.0458526611328,353.0,27.0,553.0,1.0,0.0,2
25400,131.69821166992188,353.0,27.0,554.0,1.0,0.0,2
25500,76.25048828125,353.0,27.0,555.0,1.0,0.0,2
25623,7.356417655944824,353.0,27.0,556.22998046875,1.0,1.0,1
25700,629.0137329101562,351.0,29.0,557.0,1.0,1.0,2
26400,238.35202026367188,351.0,29.0,564.0,0.0,1.0,2
26466,201.67233276367188,351.0,29.0,564.6599731445312,1.0,0.0,0
26600,125.35648345947266,351.0,29.0,566.0,1.0,0.0,2
26790,17.640047073364258,351.0,29.0,567.9000244140625,1.0,1.0,1
26800,11.960766792297363,351.0,29.0,568.0,1.0,1.0,2
27200,606.2304077148438,320.0,30.0,572.0,0.0,1.0,2
27300,548.982666015625,320.0,30.0,573.0,0.0,1.0,2
27400,491.635009765625,320.0,30.0,574.0,0.0,1.0,2
27800,261.2440185546875,320.0,30.0,578.0,0.0,1.0,2
27900,203.9751434326172,320.0,30.0,579.0,0.0,1.0,2
28000,144.8683624267578,320.0,30.0,580.0,0.0,1.0,2
28200,29.252729415893555,320.0,30.0,582.0,0.0,1.0,2
28700,258.5121154785156,320.0,30.0,587.0,0.0,1.0,2
28800,200.35226440429688,320.0,30.0,588.0,0.0,1.0,2
28900,140.3274383544922,320.0,30.0,589.0,0.0,1.0,2
29300,428.9625244140625,320.0,30.0,593.0,0.0,1.0,2
29700,190.97113037109375,320.0,30.0,597.0,0.0,1.0,2
30200,440.234375,360.0,20.0,602.0,0.0,1.0,2
30500,259.7948303222656,360.0,20.0,605.0,0.0,1.0,2
30676,153.1649169921875,360.0,20.0,606.760009765625,1.0,0.0,0
30903,14.569320678710938,360.0,20.0,609.030029296875,1.0,1.0,1
31200,673.5578002929688,355.0,25.0,612.0,0.0,1.0,2
31300,612.3103637695312,355.0,25.0,613.0,0.0,1.0,2
31400,551.5767822265625,355.0,25.0,614.0,0.0,1.0,2
31800,305.18988037109375,355.0,25.0,618.0,0.0,1.0,2
31934,222.29234313964844,355.0,25.0,619.3400268554688,1.0,0.0,0
32200,57.82464599609375,355.0,25.0,622.0,1.0,0.0,2
32276,10.526947021484375,355.0,25.0,622.760009765625,1.0,1.0,1
32500,606.98681640625,345.0,35.0,625.0,1.0,1.0,2
33000,293.8828430175781,345.0,35.0,630.0,0.0,1.0,2
33157,194.2244873046875,345.0,35.0,631.5700073242188,1.0,1.0,0
33422,25.881860733032227,345.0,35.0,634.219970703125,1.0,1.0,1
33427,22.71076202392578,345.0,35.0,634.27001953125,1.0,1.0,1
34181,224.9437255859375,340.0,40.0,641.8099975585938,1.0,1.0,0
34200,212.7482452392578,340.0,40.0,642.0,1.0,1.0,2
34572,562.8628540039062,345.0,35.0,645.719970703125,1.0,1.0,1
35146,193.81932067871094,345.0,35.0,651.4600219726562,1.0,0.0,0
35434,5.137415885925293,345.0,35.0,654.3400268554688,1.0,1.0,1
37500,227.75009155273438,353.0,27.0,675.0,0.0,1.0,2
37531,208.17127990722656,353.0,27.0,675.3099975585938,1.0,1.0,0
37700,92.55255889892578,353.0,27.0,677.0,1.0,0.0,2
37800,24.803924560546875,353.0,27.0,678.0,1.0,0.0,2
37836,0.3898451626300812,353.0,27.0,678.3599853515625,1.0,1.0,1
37900,664.880859375,343.0,37.0,679.0,1.0,1.0,2
38000,599.649169921875,343.0,37.0,680.0,1.0,1.0,2
38400,326.17144775390625,343.0,37.0,684.0,0.0,1.0,2
38502,257.0370178222656,343.0,37.0,685.02001953125,1.0,1.0,0
38800,52.46157455444336,343.0,37.0,688.0,1.0,0.0,2
38806,48.3334846496582,343.0,37.0,688.0599975585938,1.0,1.0,1
