Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
200,534.5133666992188,349.0,31.0,302.0,0.0,0.0,2
400,473.6134033203125,349.0,31.0,304.0,0.0,0.0,2
600,412.6153869628906,349.0,31.0,306.0,0.0,0.0,2
900,320.36834716796875,349.0,31.0,309.0,0.0,0.0,2
1000,289.4193420410156,349.0,31.0,310.0,0.0,0.0,2
1100,258.05926513671875,349.0,31.0,311.0,0.0,0.0,2
1300,195.65931701660156,349.0,31.0,313.0,0.0,0.0,2
1362,176.54774475097656,349.0,31.0,313.6199951171875,1.0,0.0,0
1400,164.62338256835938,349.0,31.0,314.0,1.0,0.0,2
1600,101.62550354003906,349.0,31.0,316.0,1.0,0.0,2
1900,6.378640174865723,349.0,31.0,319.0,1.0,0.0,2
2000,422.96539306640625,320.0,30.0,320.0,1.0,0.0,2
2100,390.59539794921875,320.0,30.0,321.0,1.0,0.0,2
2200,359.40960693359375,320.0,30.0,322.0,0.0,0.0,2
2300,327.16064453125,320.0,30.0,323.0,0.0,0.0,2
2600,229.8137969970703,320.0,30.0,326.0,0.0,0.0,2
2670,206.64332580566406,320.0,30.0,326.70001220703125,0.0,1.0,1
2800,164.41590881347656,320.0,30.0,328.0,0.0,1.0,2
2900,131.56698608398438,320.0,30.0,329.0,0.0,1.0,2
3000,98.28804016113281,320.0,30.0,330.0,0.0,1.0,2
3100,65.23809051513672,320.0,30.0,331.0,0.0,1.0,2
3300,231.28842163085938,354.0,26.0,333.0,0.0,1.0,2
