Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
900,351.9677429199219,320.0,30.0,309.0,0.0,0.0,2
1200,258.8191223144531,320.0,30.0,312.0,0.0,0.0,2
1300,227.88253784179688,320.0,30.0,313.0,0.0,0.0,2
1480,171.0682373046875,320.0,30.0,314.79998779296875,0.0,1.0,1
1900,38.61056137084961,320.0,30.0,319.0,0.0,1.0,2
2100,290.80419921875,355.0,25.0,321.0,0.0,1.0,2
2300,226.72930908203125,355.0,25.0,323.0,0.0,0.0,2
2400,194.703857421875,355.0,25.0,324.0,0.0,0.0,2
2613,125.46823120117188,355.0,25.0,326.1300048828125,1.0,0.0,0
2700,97.05825805664062,355.0,25.0,327.0,1.0,0.0,2
3000,276.20123291015625,320.0,30.0,330.0,1.0,0.0,2
3100,242.82266235351562,320.0,30.0,331.0,1.0,0.0,2
3219,204.691650390625,320.0,30.0,332.19000244140625,1.0,1.0,1
3300,177.4197540283203,320.0,30.0,333.0,1.0,1.0,2
3400,144.0703582763672,320.0,30.0,334.0,0.0,1.0,2
3500,111.29080200195312,320.0,30.0,335.0,0.0,1.0,2
3600,77.0714111328125,320.0,30.0,336.0,0.0,1.0,2
4000,538.7965087890625,350.0,30.0,340.0,0.0,1.0,2
4300,437.7113037109375,350.0,30.0,343.0,0.0,0.0,2
4900,229.77175903320312,350.0,30.0,349.0,0.0,0.0,2
5222,117.22907257080078,350.0,30.0,352.2200012207031,1.0,0.0,0
5600,600.353515625,342.0,38.0,356.0,1.0,0.0,2
6600,240.43174743652344,342.0,38.0,366.0,0.0,0.0,2
6800,167.03262329101562,342.0,38.0,368.0,0.0,0.0,2
6848,149.72581481933594,342.0,38.0,368.4800109863281,1.0,0.0,0
6900,130.55215454101562,342.0,38.0,369.0,1.0,0.0,2
7100,56.55535888671875,342.0,38.0,371.0,1.0,0.0,2
7300,442.548828125,357.0,23.0,373.0,1.0,0.0,2
7400,404.8262023925781,357.0,23.0,374.0,1.0,0.0,2
7500,369.2481689453125,357.0,23.0,375.0,1.0,0.0,2
7600,331.32373046875,357.0,23.0,376.0,1.0,0.0,2
8031,169.10208129882812,357.0,23.0,380.30999755859375,1.0,0.0,0
8200,104.30915069580078,357.0,23.0,382.0,1.0,0.0,2
8300,66.06066131591797,357.0,23.0,383.0,1.0,0.0,2
8400,27.328310012817383,357.0,23.0,384.0,1.0,0.0,2
8600,359.89556884765625,346.0,34.0,386.0,1.0,0.0,2
9155,146.0695037841797,346.0,34.0,391.54998779296875,1.0,0.0,0
9600,637.2898559570312,350.0,30.0,396.0,1.0,0.0,2
9700,598.0382690429688,350.0,30.0,397.0,1.0,0.0,2
9800,559.0843505859375,350.0,30.0,398.0,1.0,0.0,2
10100,439.2383728027344,350.0,30.0,401.0,0.0,0.0,2
10400,319.3011169433594,350.0,30.0,404.0,0.0,0.0,2
10500,278.85455322265625,350.0,30.0,405.0,0.0,0.0,2
10725,187.07745361328125,350.0,30.0,407.25,1.0,0.0,0
11000,74.7135009765625,350.0,30.0,410.0,1.0,0.0,2
11700,354.2181091308594,320.0,30.0,417.0,0.0,0.0,2
11829,299.50909423828125,320.0,30.0,418.2900085449219,0.0,1.0,1
13187,290.4574890136719,320.0,30.0,431.8699951171875,0.0,1.0,1
13200,284.41070556640625,320.0,30.0,432.0,0.0,1.0,2
13300,241.1626434326172,320.0,30.0,433.0,0.0,1.0,2
14000,510.3074645996094,352.0,28.0,440.0,0.0,1.0,2
14200,422.992919921875,352.0,28.0,442.0,0.0,0.0,2
14500,289.0611572265625,352.0,28.0,445.0,0.0,0.0,2
14776,166.3105010986328,352.0,28.0,447.760009765625,1.0,0.0,0
15631,270.9896545410156,320.0,30.0,456.30999755859375,0.0,1.0,1
15700,239.02490234375,320.0,30.0,457.0,0.0,1.0,2
