Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
100,563.7613525390625,344.0,36.0,301.0,0.0,0.0,2
200,533.0101318359375,344.0,36.0,302.0,0.0,0.0,2
300,502.7611389160156,344.0,36.0,303.0,0.0,0.0,2
800,350.01611328125,344.0,36.0,308.0,0.0,0.0,2
1000,287.9080505371094,344.0,36.0,310.0,0.0,0.0,2
1200,226.0200653076172,344.0,36.0,312.0,0.0,0.0,2
1300,194.4580841064453,344.0,36.0,313.0,0.0,0.0,2
1400,163.108154296875,344.0,36.0,314.0,0.0,0.0,2
1555,114.63363647460938,344.0,36.0,315.54998779296875,1.0,0.0,0
1800,37.02629089355469,344.0,36.0,318.0,1.0,0.0,2
2000,453.82806396484375,320.0,30.0,320.0,1.0,0.0,2
2000,453.1880798339844,320.0,30.0,320.0,1.0,0.0,2
2200,390.2722473144531,320.0,30.0,322.0,1.0,0.0,2
2300,358.0233154296875,320.0,30.0,323.0,1.0,0.0,2
2400,325.67437744140625,320.0,30.0,324.0,0.0,0.0,2
2600,260.3504943847656,320.0,30.0,326.0,0.0,0.0,2
2700,227.70057678222656,320.0,30.0,327.0,0.0,0.0,2
2769,205.44149780273438,320.0,30.0,327.69000244140625,0.0,1.0,1
2800,194.9506378173828,320.0,30.0,328.0,0.0,1.0,2
2900,162.42971801757812,320.0,30.0,329.0,0.0,1.0,2
3000,129.15078735351562,320.0,30.0,330.0,0.0,1.0,2
3100,96.43186950683594,320.0,30.0,331.0,0.0,1.0,2
3200,62.95096206665039,320.0,30.0,332.0,0.0,1.0,2
3300,29.701051712036133,320.0,30.0,333.0,0.0,1.0,2
3400,471.6294250488281,358.0,22.0,334.0,0.0,1.0,2
3600,405.63690185546875,358.0,22.0,336.0,0.0,1.0,2
3700,371.6510009765625,358.0,22.0,337.0,0.0,1.0,2
3800,338.2391052246094,358.0,22.0,338.0,0.0,1.0,2
3900,304.0512390136719,358.0,22.0,339.0,0.0,0.0,2
4000,270.101318359375,358.0,22.0,340.0,0.0,0.0,2
4200,201.90145874023438,358.0,22.0,342.0,0.0,0.0,2
4400,133.6455841064453,358.0,22.0,344.0,0.0,0.0,2
4463,111.95440673828125,358.0,22.0,344.6300048828125,1.0,0.0,0
4500,99.19664764404297,358.0,22.0,345.0,1.0,0.0,2
4600,64.30171203613281,358.0,22.0,346.0,1.0,0.0,2
4700,29.998783111572266,358.0,22.0,347.0,1.0,0.0,2
5000,286.9365234375,320.0,30.0,350.0,1.0,0.0,2
5157,232.2149658203125,320.0,30.0,351.57000732421875,1.0,1.0,1
5300,181.48675537109375,320.0,30.0,353.0,0.0,1.0,2
5800,4.095147609710693,320.0,30.0,358.0,0.0,1.0,2
5900,532.5804443359375,358.0,22.0,359.0,0.0,1.0,2
6000,497.35107421875,358.0,22.0,360.0,0.0,1.0,2
6100,460.9411926269531,358.0,22.0,361.0,0.0,1.0,2
6200,425.1532897949219,358.0,22.0,362.0,0.0,1.0,2
6500,316.1064758300781,358.0,22.0,365.0,0.0,0.0,2
6700,242.9086151123047,358.0,22.0,367.0,0.0,0.0,2
6800,206.15966796875,358.0,22.0,368.0,0.0,0.0,2
6864,182.21923828125,358.0,22.0,368.6400146484375,1.0,0.0,0
6900,169.3107147216797,358.0,22.0,369.0,1.0,0.0,2
7000,132.36178588867188,358.0,22.0,370.0,1.0,0.0,2
7200,58.16390609741211,358.0,22.0,372.0,1.0,0.0,2
7300,20.914955139160156,358.0,22.0,373.0,1.0,0.0,2
7400,355.0390319824219,356.0,24.0,374.0,1.0,0.0,2
8000,129.59564208984375,356.0,24.0,380.0,0.0,0.0,2
8011,125.41516876220703,356.0,24.0,380.1099853515625,1.0,0.0,0
8200,53.015716552734375,356.0,24.0,382.0,1.0,0.0,2
8300,15.148796081542969,356.0,24.0,383.0,1.0,0.0,2
8800,290.69525146484375,348.0,32.0,388.0,1.0,0.0,2
9000,212.50741577148438,348.0,32.0,390.0,0.0,0.0,2
9200,134.30758666992188,348.0,32.0,392.0,0.0,0.0,2
9231,122.5431137084961,348.0,32.0,392.30999755859375,1.0,0.0,0
9300,95.45063781738281,348.0,32.0,393.0,1.0,0.0,2
9700,452.189453125,340.0,40.0,397.0,1.0,0.0,2
9900,372.990478515625,340.0,40.0,399.0,1.0,0.0,2
10400,171.8468475341797,340.0,40.0,404.0,0.0,0.0,2
10500,131.39791870117188,340.0,40.0,405.0,0.0,0.0,2
10545,113.16324615478516,340.0,40.0,405.45001220703125,1.0,0.0,0
10600,90.44296264648438,340.0,40.0,406.0,1.0,0.0,2
10700,49.79302215576172,340.0,40.0,407.0,1.0,0.0,2
10800,9.451102256774902,340.0,40.0,408.0,1.0,0.0,2
11000,516.5906982421875,343.0,37.0,410.0,1.0,0.0,2
11000,515.7706909179688,343.0,37.0,410.0,1.0,0.0,2
11100,475.1307678222656,343.0,37.0,411.0,1.0,0.0,2
11300,392.7309265136719,343.0,37.0,413.0,1.0,0.0,2
11400,351.7949523925781,343.0,37.0,414.0,0.0,0.0,2
11500,310.3460388183594,343.0,37.0,415.0,0.0,0.0,2
11800,185.39927673339844,343.0,37.0,418.0,0.0,0.0,2
11900,143.5503387451172,343.0,37.0,419.0,0.0,0.0,2
11905,141.45526123046875,343.0,37.0,419.04998779296875,1.0,0.0,0
12000,101.18141174316406,343.0,37.0,420.0,1.0,0.0,2
12300,410.012451171875,343.0,37.0,423.0,1.0,0.0,2
12400,368.9351501464844,343.0,37.0,424.0,1.0,0.0,2
12700,240.86431884765625,343.0,37.0,427.0,1.0,0.0,2
12800,198.11538696289062,343.0,37.0,428.0,0.0,0.0,2
12900,155.2664337158203,343.0,37.0,429.0,0.0,0.0,2
13000,112.31747436523438,343.0,37.0,430.0,0.0,0.0,2
13000,111.45747375488281,343.0,37.0,430.0,0.0,0.0,2
13007,109.30730438232422,343.0,37.0,430.07000732421875,1.0,0.0,0
13100,69.69950103759766,343.0,37.0,431.0,1.0,0.0,2
13661,169.5752410888672,320.0,30.0,436.6099853515625,1.0,1.0,1
13900,65.3789291381836,320.0,30.0,439.0,0.0,1.0,2
14000,20.989961624145508,320.0,30.0,440.0,0.0,1.0,2
14300,485.23358154296875,320.0,30.0,443.0,0.0,1.0,2
14500,396.435546875,320.0,30.0,445.0,0.0,0.0,2
14600,351.886474609375,320.0,30.0,446.0,0.0,0.0,2
14800,262.48822021484375,320.0,30.0,448.0,0.0,0.0,2
14816,255.76724243164062,320.0,30.0,448.1600036621094,0.0,1.0,1
15000,172.23992919921875,320.0,30.0,450.0,0.0,1.0,2
15100,127.6407470703125,320.0,30.0,451.0,0.0,1.0,2
15200,82.94355010986328,320.0,30.0,452.0,0.0,1.0,2
15600,316.2932434082031,356.0,24.0,456.0,0.0,1.0,2
15912,173.53985595703125,356.0,24.0,459.1199951171875,1.0,0.0,0
16000,132.18002319335938,356.0,24.0,460.0,1.0,0.0,2
16100,86.59066772460938,356.0,24.0,461.0,1.0,0.0,2
16200,40.903297424316406,356.0,24.0,462.0,1.0,0.0,2
16300,735.0883178710938,356.0,24.0,463.0,1.0,0.0,2
16500,642.7548828125,356.0,24.0,465.0,1.0,0.0,2
16600,596.6715087890625,356.0,24.0,466.0,1.0,0.0,2
16800,503.2748107910156,356.0,24.0,468.0,0.0,0.0,2
17524,162.30899047851562,356.0,24.0,475.239990234375,1.0,0.0,0
17600,125.68787384033203,356.0,24.0,476.0,1.0,0.0,2
17800,30.29108428955078,356.0,24.0,478.0,1.0,0.0,2
18000,330.0495300292969,320.0,30.0,480.0,1.0,0.0,2
18213,227.58399963378906,320.0,30.0,482.1300048828125,1.0,1.0,1
18300,186.0843963623047,320.0,30.0,483.0,0.0,1.0,2
18500,89.28771209716797,320.0,30.0,485.0,0.0,1.0,2
18600,40.25330352783203,320.0,30.0,486.0,0.0,1.0,2
18800,444.4521484375,344.0,36.0,488.0,0.0,0.0,2
19000,347.62957763671875,344.0,36.0,490.0,0.0,0.0,2
19200,249.43077087402344,344.0,36.0,492.0,0.0,0.0,2
19396,153.3018798828125,344.0,36.0,493.9599914550781,1.0,0.0,0
19500,101.87764739990234,344.0,36.0,495.0,1.0,0.0,2
19700,2.1838765144348145,344.0,36.0,497.0,1.0,0.0,2
19800,493.6421813964844,340.0,40.0,498.0,1.0,0.0,2
20000,394.3418884277344,340.0,40.0,500.0,1.0,0.0,2
20100,344.7934875488281,340.0,40.0,501.0,1.0,0.0,2
20400,194.04833984375,340.0,40.0,504.0,0.0,0.0,2
20500,143.0950164794922,340.0,40.0,505.0,0.0,0.0,2
20567,109.23800659179688,340.0,40.0,505.6700134277344,1.0,0.0,0
20600,93.05167388916016,340.0,40.0,506.0,1.0,0.0,2
20800,768.8453979492188,320.0,30.0,508.0,1.0,0.0,2
20900,717.4881591796875,320.0,30.0,509.0,1.0,0.0,2
21000,667.5569458007812,320.0,30.0,510.0,1.0,0.0,2
21300,514.1094360351562,320.0,30.0,513.0,1.0,0.0,2
21500,411.31121826171875,320.0,30.0,515.0,0.0,0.0,2
21700,308.1129150390625,320.0,30.0,517.0,0.0,0.0,2
21800,256.3638610839844,320.0,30.0,518.0,0.0,1.0,1
21900,205.03382873535156,320.0,30.0,519.0,0.0,1.0,2
22000,152.0458221435547,320.0,30.0,520.0,0.0,1.0,2
22200,48.3677864074707,320.0,30.0,522.0,0.0,1.0,2
22400,491.4460754394531,360.0,20.0,524.0,0.0,1.0,2
22500,440.0452575683594,360.0,20.0,525.0,0.0,0.0,2
22700,334.8473815917969,360.0,20.0,527.0,0.0,0.0,2
22800,281.5704040527344,360.0,20.0,528.0,0.0,0.0,2
23000,176.300537109375,360.0,20.0,530.0,0.0,0.0,2
23010,171.00015258789062,360.0,20.0,530.0999755859375,1.0,0.0,0
23100,122.72064208984375,360.0,20.0,531.0,1.0,0.0,2
23400,733.4318237304688,352.0,28.0,534.0,1.0,0.0,2
23500,681.0513305664062,352.0,28.0,535.0,1.0,0.0,2
23600,627.50244140625,352.0,28.0,536.0,1.0,0.0,2
23700,573.853515625,352.0,28.0,537.0,1.0,0.0,2
24000,411.7666931152344,352.0,28.0,540.0,0.0,0.0,2
24300,249.31695556640625,352.0,28.0,543.0,0.0,0.0,2
24378,207.47637939453125,352.0,28.0,543.780029296875,1.0,0.0,0
24400,195.5110321044922,352.0,28.0,544.0,1.0,0.0,2
24600,86.51316833496094,352.0,28.0,546.0,1.0,0.0,2
24900,488.89581298828125,347.0,33.0,549.0,1.0,0.0,2
25000,433.3968200683594,347.0,33.0,550.0,1.0,0.0,2
25414,204.84014892578125,347.0,33.0,554.1400146484375,1.0,0.0,0
25500,157.70217895507812,347.0,33.0,555.0,1.0,0.0,2
25600,101.59724426269531,347.0,33.0,556.0,1.0,0.0,2
25700,46.504302978515625,347.0,33.0,557.0,1.0,0.0,2
25800,708.2219848632812,340.0,40.0,558.0,1.0,0.0,2
25900,652.931884765625,340.0,40.0,559.0,1.0,0.0,2
26000,596.98193359375,340.0,40.0,560.0,1.0,0.0,2
26200,484.7821044921875,340.0,40.0,562.0,1.0,0.0,2
26600,259.1824035644531,340.0,40.0,566.0,0.0,0.0,2
26692,207.63507080078125,340.0,40.0,566.9199829101562,1.0,0.0,0
26700,202.53248596191406,340.0,40.0,567.0,1.0,0.0,2
26800,145.7825469970703,340.0,40.0,568.0,1.0,0.0,2
26900,89.50159454345703,340.0,40.0,569.0,1.0,0.0,2
27000,31.982664108276367,340.0,40.0,570.0,1.0,0.0,2
27100,643.0294189453125,343.0,37.0,571.0,1.0,0.0,2
27200,587.5947265625,343.0,37.0,572.0,1.0,0.0,2
27300,529.7728271484375,343.0,37.0,573.0,1.0,0.0,2
27400,472.99688720703125,343.0,37.0,574.0,1.0,0.0,2
27500,414.9729309082031,343.0,37.0,575.0,0.0,0.0,2
27939,162.1640167236328,343.0,37.0,579.3900146484375,1.0,0.0,0
28000,126.22323608398438,343.0,37.0,580.0,1.0,0.0,2
28100,68.17325592041016,343.0,37.0,581.0,1.0,0.0,2
28200,10.605334281921387,343.0,37.0,582.0,1.0,0.0,2
28300,528.7692260742188,348.0,32.0,583.0,1.0,0.0,2
28400,470.41949462890625,348.0,32.0,584.0,1.0,0.0,2
28500,411.9696044921875,348.0,32.0,585.0,1.0,0.0,2
28800,236.60784912109375,348.0,32.0,588.0,0.0,0.0,2
28931,158.90614318847656,348.0,32.0,589.3099975585938,1.0,0.0,0
29000,118.80999755859375,348.0,32.0,590.0,1.0,0.0,2
29000,117.62999725341797,348.0,32.0,590.0,1.0,0.0,2
29500,623.5917358398438,359.0,21.0,595.0,1.0,0.0,2
29700,504.9888916015625,359.0,21.0,597.0,1.0,0.0,2
29900,385.3910827636719,359.0,21.0,599.0,0.0,0.0,2
30000,324.8421325683594,359.0,21.0,600.0,0.0,0.0,2
30158,230.51898193359375,359.0,21.0,601.5800170898438,1.0,0.0,0
30200,205.2442626953125,359.0,21.0,602.0,1.0,0.0,2
30500,24.197481155395508,359.0,21.0,605.0,1.0,0.0,2
30600,736.9854736328125,320.0,30.0,606.0,1.0,0.0,2
30700,678.1557006835938,320.0,30.0,607.0,1.0,0.0,2
30800,617.4067993164062,320.0,30.0,608.0,1.0,0.0,2
30900,556.557861328125,320.0,30.0,609.0,1.0,0.0,2
31000,495.60894775390625,320.0,30.0,610.0,0.0,0.0,2
31000,494.3889465332031,320.0,30.0,610.0,0.0,0.0,2
31200,373.4111328125,320.0,30.0,612.0,0.0,0.0,2
31400,250.19924926757812,320.0,30.0,614.0,0.0,0.0,2
31600,127.19939422607422,320.0,30.0,616.0,0.0,0.0,2
31700,65.54932403564453,320.0,30.0,617.0,0.0,0.0,2
31723,51.972904205322266,320.0,30.0,617.22998046875,1.0,0.0,0
