Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
100,564.361083984375,357.0,23.0,301.0,0.0,0.0,2
300,503.96307373046875,357.0,23.0,303.0,0.0,0.0,2
400,473.6140441894531,357.0,23.0,304.0,0.0,0.0,2
500,442.8600769042969,357.0,23.0,305.0,0.0,0.0,2
600,412.6160583496094,357.0,23.0,306.0,0.0,0.0,2
700,381.6600341796875,357.0,23.0,307.0,0.0,0.0,2
900,320.36895751953125,357.0,23.0,309.0,0.0,0.0,2
1000,289.4199523925781,357.0,23.0,310.0,0.0,0.0,2
1100,258.3709716796875,357.0,23.0,311.0,0.0,0.0,2
1500,132.85984802246094,357.0,23.0,315.0,0.0,0.0,2
1575,109.52252960205078,357.0,23.0,315.75,1.0,0.0,0
1600,101.62593078613281,357.0,23.0,316.0,1.0,0.0,2
1700,70.29393768310547,357.0,23.0,317.0,1.0,0.0,2
1800,38.227989196777344,357.0,23.0,318.0,1.0,0.0,2
2000,292.8796691894531,356.0,24.0,320.0,1.0,0.0,2
2100,260.8296813964844,356.0,24.0,321.0,1.0,0.0,2
2300,197.07176208496094,356.0,24.0,323.0,1.0,0.0,2
2400,165.04580688476562,356.0,24.0,324.0,0.0,0.0,2
2560,113.07948303222656,356.0,24.0,325.6000061035156,1.0,0.0,0
2600,100.04791259765625,356.0,24.0,326.0,1.0,0.0,2
2900,1.8010395765304565,356.0,24.0,329.0,1.0,0.0,2
3000,199.8295135498047,347.0,33.0,330.0,1.0,0.0,2
3100,168.10313415527344,347.0,33.0,331.0,1.0,0.0,2
3200,134.6221923828125,347.0,33.0,332.0,1.0,0.0,2
3376,76.36914825439453,347.0,33.0,333.760009765625,1.0,0.0,0
3400,68.35627746582031,347.0,33.0,334.0,1.0,0.0,2
3600,1.3583788871765137,347.0,33.0,336.0,1.0,0.0,2
3800,230.5032196044922,356.0,24.0,338.0,1.0,0.0,2
3900,196.99229431152344,356.0,24.0,339.0,1.0,0.0,2
4000,163.04335021972656,356.0,24.0,340.0,1.0,0.0,2
4100,128.99441528320312,356.0,24.0,341.0,1.0,0.0,2
4125,120.46656799316406,356.0,24.0,341.25,1.0,0.0,0
4300,60.59652328491211,356.0,24.0,343.0,0.0,0.0,2
