Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
300,552.1653442382812,320.0,30.0,303.0,0.0,0.0,2
400,521.8161010742188,320.0,30.0,304.0,0.0,0.0,2
500,491.36688232421875,320.0,30.0,305.0,0.0,0.0,2
800,399.72564697265625,320.0,30.0,308.0,0.0,0.0,2
900,368.5677185058594,320.0,30.0,309.0,0.0,0.0,2
1000,337.6180114746094,320.0,30.0,310.0,0.0,0.0,2
1200,275.4183654785156,320.0,30.0,312.0,0.0,0.0,2
1622,142.86572265625,320.0,30.0,316.2200012207031,0.0,1.0,1
1700,118.17062377929688,320.0,30.0,317.0,0.0,1.0,2
1900,54.8902702331543,320.0,30.0,319.0,0.0,1.0,2
2781,123.84880065917969,347.0,33.0,327.80999755859375,1.0,0.0,0
2800,117.6188735961914,347.0,33.0,328.0,1.0,0.0,2
3400,323.1156921386719,358.0,22.0,334.0,1.0,0.0,2
3500,289.3330078125,358.0,22.0,335.0,1.0,0.0,2
3800,188.38699340820312,358.0,22.0,338.0,0.0,0.0,2
3929,144.70358276367188,358.0,22.0,339.2900085449219,1.0,0.0,0
4000,120.92971801757812,358.0,22.0,340.0,1.0,0.0,2
4800,420.97210693359375,359.0,21.0,348.0,0.0,0.0,2
5500,175.27931213378906,359.0,21.0,355.0,1.0,0.0,0
5600,139.7305908203125,359.0,21.0,356.0,1.0,0.0,2
5700,104.43895721435547,359.0,21.0,357.0,1.0,0.0,2
6300,362.9488220214844,320.0,30.0,363.0,0.0,0.0,2
6411,322.5960998535156,320.0,30.0,364.1099853515625,0.0,1.0,1
6800,180.2069549560547,320.0,30.0,368.0,0.0,1.0,2
7000,106.41024780273438,320.0,30.0,370.0,0.0,1.0,2
7600,301.04278564453125,320.0,30.0,376.0,0.0,0.0,2
7822,217.32794189453125,320.0,30.0,378.2200012207031,0.0,1.0,1
7900,187.7976837158203,320.0,30.0,379.0,0.0,1.0,2
8000,149.84925842285156,320.0,30.0,380.0,0.0,1.0,2
8300,35.02101516723633,320.0,30.0,383.0,0.0,1.0,2
8600,520.4306640625,352.0,28.0,386.0,0.0,0.0,2
8800,442.6458435058594,352.0,28.0,388.0,0.0,0.0,2
9000,364.8471374511719,352.0,28.0,390.0,0.0,0.0,2
9500,168.99522399902344,352.0,28.0,395.0,0.0,0.0,2
9521,160.6983184814453,352.0,28.0,395.2099914550781,1.0,0.0,0
9700,90.19535827636719,352.0,28.0,397.0,1.0,0.0,2
9800,50.04985046386719,352.0,28.0,398.0,1.0,0.0,2
10200,183.84072875976562,320.0,30.0,402.0,1.0,0.0,2
10334,130.28709411621094,320.0,30.0,403.3399963378906,0.0,1.0,1
10400,103.24195098876953,320.0,30.0,404.0,0.0,1.0,2
10500,62.792659759521484,320.0,30.0,405.0,0.0,1.0,2
11400,224.5339813232422,355.0,25.0,414.0,0.0,0.0,2
11491,187.23446655273438,355.0,25.0,414.9100036621094,1.0,0.0,0
11700,99.8878173828125,355.0,25.0,417.0,1.0,0.0,2
11800,58.139404296875,355.0,25.0,418.0,1.0,0.0,2
12200,547.0342407226562,360.0,20.0,422.0,1.0,0.0,2
12300,504.3628845214844,360.0,20.0,423.0,0.0,0.0,2
12400,462.8614807128906,360.0,20.0,424.0,0.0,0.0,2
