Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
1200,549.160888671875,344.0,36.0,312.0,0.0,0.0,2
1300,517.5990600585938,344.0,36.0,313.0,0.0,0.0,2
1400,486.249267578125,344.0,36.0,314.0,0.0,0.0,2
1500,455.1144714355469,344.0,36.0,315.0,0.0,0.0,2
1600,423.2496337890625,344.0,36.0,316.0,0.0,0.0,2
1700,391.5998840332031,344.0,36.0,317.0,0.0,0.0,2
1800,360.1680908203125,344.0,36.0,318.0,0.0,0.0,2
1900,328.000244140625,344.0,36.0,319.0,0.0,0.0,2
2000,296.37042236328125,344.0,36.0,320.0,0.0,0.0,2
2100,264.32159423828125,344.0,36.0,321.0,0.0,0.0,2
2200,231.8506317138672,344.0,36.0,322.0,0.0,0.0,2
2300,199.92384338378906,344.0,36.0,323.0,0.0,0.0,2
2400,167.2510528564453,344.0,36.0,324.0,0.0,0.0,2
2500,135.126220703125,344.0,36.0,325.0,0.0,0.0,2
2600,102.25138854980469,344.0,36.0,326.0,0.0,0.0,2
2608,99.96916198730469,344.0,36.0,326.0799865722656,1.0,0.0,0
2700,69.60147857666016,344.0,36.0,327.0,1.0,0.0,2
3000,282.9401550292969,348.0,32.0,330.0,1.0,0.0,2
3100,249.89126586914062,348.0,32.0,331.0,1.0,0.0,2
3200,217.07345581054688,348.0,32.0,332.0,1.0,0.0,2
3300,183.49160766601562,348.0,32.0,333.0,1.0,0.0,2
3400,150.14178466796875,348.0,32.0,334.0,1.0,0.0,2
3479,123.72472381591797,348.0,32.0,334.7900085449219,1.0,0.0,0
3500,116.69197082519531,348.0,32.0,335.0,1.0,0.0,2
3700,49.82937240600586,348.0,32.0,337.0,1.0,0.0,2
3800,15.742501258850098,348.0,32.0,338.0,1.0,0.0,2
4000,521.5000610351562,349.0,31.0,340.0,1.0,0.0,2
4100,487.7904968261719,349.0,31.0,341.0,1.0,0.0,2
4200,453.9826965332031,349.0,31.0,342.0,1.0,0.0,2
4300,419.39093017578125,349.0,31.0,343.0,0.0,0.0,2
4400,385.0411376953125,349.0,31.0,344.0,0.0,0.0,2
4700,281.39178466796875,349.0,31.0,347.0,0.0,0.0,2
4900,211.79220581054688,349.0,31.0,349.0,0.0,0.0,2
5000,176.84239196777344,349.0,31.0,350.0,0.0,0.0,2
5100,141.79258728027344,349.0,31.0,351.0,0.0,0.0,2
5185,112.27349090576172,349.0,31.0,351.8500061035156,1.0,0.0,0
5200,106.6427993774414,349.0,31.0,352.0,1.0,0.0,2
5300,71.39299774169922,349.0,31.0,353.0,1.0,0.0,2
5400,36.04318618774414,349.0,31.0,354.0,1.0,0.0,2
5600,323.44482421875,345.0,35.0,356.0,1.0,0.0,2
5700,288.5083923339844,345.0,35.0,357.0,1.0,0.0,2
5800,252.758544921875,345.0,35.0,358.0,1.0,0.0,2
5900,216.90867614746094,345.0,35.0,359.0,1.0,0.0,2
6000,180.95883178710938,345.0,35.0,360.0,0.0,0.0,2
6073,155.01304626464844,345.0,35.0,360.7300109863281,1.0,0.0,0
6200,108.75920104980469,345.0,35.0,362.0,1.0,0.0,2
6300,72.87235260009766,345.0,35.0,363.0,1.0,0.0,2
6400,36.15957260131836,345.0,35.0,364.0,1.0,0.0,2
6500,0.07475253939628601,345.0,35.0,365.0,1.0,0.0,2
6600,537.1326293945312,320.0,30.0,366.0,1.0,0.0,2
6700,501.5831298828125,320.0,30.0,367.0,1.0,0.0,2
6800,464.8343505859375,320.0,30.0,368.0,1.0,0.0,2
7000,391.0367736816406,320.0,30.0,370.0,0.0,0.0,2
7100,353.6169128417969,320.0,30.0,371.0,0.0,0.0,2
7200,316.4671325683594,320.0,30.0,372.0,0.0,0.0,2
7300,279.5903015136719,320.0,30.0,373.0,0.0,0.0,2
7465,217.53651428222656,320.0,30.0,374.6499938964844,0.0,1.0,1
7500,204.41770935058594,320.0,30.0,375.0,0.0,1.0,2
7600,166.867919921875,320.0,30.0,376.0,0.0,1.0,2
7700,129.5951385498047,320.0,30.0,377.0,0.0,1.0,2
7900,53.997554779052734,320.0,30.0,379.0,0.0,1.0,2
8000,15.668785095214844,320.0,30.0,380.0,0.0,1.0,2
8200,195.704833984375,358.0,22.0,382.0,0.0,1.0,2
8300,157.83802795410156,358.0,22.0,383.0,0.0,0.0,2
8360,134.84075927734375,358.0,22.0,383.6000061035156,1.0,0.0,0
8500,81.0404281616211,358.0,22.0,385.0,1.0,0.0,2
8600,42.10546875,358.0,22.0,386.0,1.0,0.0,2
8700,3.842599630355835,358.0,22.0,387.0,1.0,0.0,2
8900,272.3411865234375,350.0,30.0,389.0,1.0,0.0,2
9000,233.39242553710938,350.0,30.0,390.0,1.0,0.0,2
9100,194.34365844726562,350.0,30.0,391.0,1.0,0.0,2
9200,154.80288696289062,350.0,30.0,392.0,0.0,0.0,2
9222,146.5687255859375,350.0,30.0,392.2200012207031,1.0,0.0,0
9300,115.55309295654297,350.0,30.0,393.0,1.0,0.0,2
9400,76.20330810546875,350.0,30.0,394.0,1.0,0.0,2
9500,36.7535285949707,350.0,30.0,395.0,1.0,0.0,2
9600,492.2334289550781,320.0,30.0,396.0,1.0,0.0,2
9700,452.5836486816406,320.0,30.0,397.0,1.0,0.0,2
9800,413.6287841796875,320.0,30.0,398.0,1.0,0.0,2
9900,373.7789611816406,320.0,30.0,399.0,1.0,0.0,2
10000,333.8291931152344,320.0,30.0,400.0,1.0,0.0,2
10200,254.03163146972656,320.0,30.0,402.0,0.0,0.0,2
10300,213.78282165527344,320.0,30.0,403.0,0.0,0.0,2
10400,173.03004455566406,320.0,30.0,404.0,0.0,0.0,2
10404,171.41397094726562,320.0,30.0,404.0400085449219,0.0,1.0,1
10500,132.98526000976562,320.0,30.0,405.0,0.0,1.0,2
10600,92.43647766113281,320.0,30.0,406.0,0.0,1.0,2
10700,51.78769302368164,320.0,30.0,407.0,0.0,1.0,2
10800,10.630914688110352,320.0,30.0,408.0,0.0,1.0,2
11200,456.6463623046875,320.0,30.0,412.0,0.0,0.0,2
11300,414.98455810546875,320.0,30.0,413.0,0.0,0.0,2
11400,374.04876708984375,320.0,30.0,414.0,0.0,0.0,2
11500,332.5999755859375,320.0,30.0,415.0,0.0,0.0,2
11600,291.0511779785156,320.0,30.0,416.0,0.0,0.0,2
11700,249.4023895263672,320.0,30.0,417.0,0.0,0.0,2
11800,207.23561096191406,320.0,30.0,418.0,0.0,0.0,2
11900,165.38583374023438,320.0,30.0,419.0,0.0,0.0,2
11942,148.198486328125,320.0,30.0,419.4200134277344,0.0,1.0,1
12000,123.43601989746094,320.0,30.0,420.0,0.0,1.0,2
12100,81.80718994140625,320.0,30.0,421.0,0.0,1.0,2
12200,39.23643112182617,320.0,30.0,422.0,0.0,1.0,2
12300,374.4794006347656,348.0,32.0,423.0,0.0,1.0,2
12400,332.5535583496094,348.0,32.0,424.0,0.0,1.0,2
12500,290.5284423828125,348.0,32.0,425.0,0.0,1.0,2
