Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
300,503.66033935546875,356.0,24.0,303.0,0.0,0.0,2
500,442.86236572265625,356.0,24.0,305.0,0.0,0.0,2
800,350.9153747558594,356.0,24.0,308.0,0.0,0.0,2
900,319.7574157714844,356.0,24.0,309.0,0.0,0.0,2
1000,289.1174621582031,356.0,24.0,310.0,0.0,0.0,2
1300,195.67063903808594,356.0,24.0,313.0,0.0,0.0,2
1338,183.76983642578125,356.0,24.0,313.3800048828125,1.0,0.0,0
1400,164.00772094726562,356.0,24.0,314.0,1.0,0.0,2
1700,69.6748275756836,356.0,24.0,317.0,1.0,0.0,2
1900,6.07696008682251,356.0,24.0,319.0,1.0,0.0,2
2000,388.62908935546875,320.0,30.0,320.0,1.0,0.0,2
2000,387.9891052246094,320.0,30.0,320.0,1.0,0.0,2
2200,324.7513122558594,320.0,30.0,322.0,0.0,0.0,2
2400,260.15142822265625,320.0,30.0,324.0,0.0,0.0,2
2600,195.4774932861328,320.0,30.0,326.0,0.0,0.0,2
2630,185.69329833984375,320.0,30.0,326.29998779296875,0.0,1.0,1
2800,130.07962036132812,320.0,30.0,328.0,0.0,1.0,2
2900,97.23065948486328,320.0,30.0,329.0,0.0,1.0,2
3000,63.95171356201172,320.0,30.0,330.0,0.0,1.0,2
3500,272.1626892089844,320.0,30.0,335.0,0.0,1.0,2
3700,204.62782287597656,320.0,30.0,337.0,0.0,1.0,2
3800,171.21592712402344,320.0,30.0,338.0,0.0,1.0,2
4000,103.41808319091797,320.0,30.0,340.0,0.0,1.0,2
4000,102.73808288574219,320.0,30.0,340.0,0.0,1.0,2
4200,35.22019958496094,320.0,30.0,342.0,0.0,1.0,2
4300,0.9712799191474915,320.0,30.0,343.0,0.0,1.0,2
