Time,Obstacle Distance,Obstacle Height,Obstacle Size,Velocity,Dino Jumping,Dino Ducking,Action
1200,533.31103515625,349.0,31.0,312.0,0.0,0.0,2
1300,502.37420654296875,349.0,31.0,313.0,0.0,0.0,2
1400,471.0254211425781,349.0,31.0,314.0,0.0,0.0,2
1500,439.2615966796875,349.0,31.0,315.0,0.0,0.0,2
1600,407.7118225097656,349.0,31.0,316.0,0.0,0.0,2
1700,376.06201171875,349.0,31.0,317.0,0.0,0.0,2
1800,344.3122253417969,349.0,31.0,318.0,0.0,0.0,2
1900,312.46240234375,349.0,31.0,319.0,0.0,0.0,2
2000,280.8326110839844,349.0,31.0,320.0,0.0,0.0,2
2100,248.4628448486328,349.0,31.0,321.0,0.0,0.0,2
2200,216.6350555419922,349.0,31.0,322.0,0.0,0.0,2
2300,184.06326293945312,349.0,31.0,323.0,0.0,0.0,2
2400,151.71348571777344,349.0,31.0,324.0,0.0,0.0,2
2500,119.58860778808594,349.0,31.0,325.0,0.0,0.0,2
2559,100.07129669189453,349.0,31.0,325.5899963378906,1.0,0.0,0
2600,87.03977966308594,349.0,31.0,326.0,1.0,0.0,2
2900,350.9318542480469,320.0,30.0,329.0,1.0,0.0,2
3000,317.65301513671875,320.0,30.0,330.0,1.0,0.0,2
3100,285.26416015625,320.0,30.0,331.0,1.0,0.0,2
3200,252.11436462402344,320.0,30.0,332.0,1.0,0.0,2
3300,218.86456298828125,320.0,30.0,333.0,1.0,0.0,2
3500,152.39981079101562,320.0,30.0,335.0,0.0,0.0,2
3549,135.97337341308594,320.0,30.0,335.489990234375,0.0,1.0,1
3600,118.51500701904297,320.0,30.0,336.0,0.0,1.0,2
3700,85.20222473144531,320.0,30.0,337.0,0.0,1.0,2
3800,51.115455627441406,320.0,30.0,338.0,0.0,1.0,2
3900,17.60466766357422,320.0,30.0,339.0,0.0,1.0,2
4000,346.3632507324219,348.0,32.0,340.0,0.0,1.0,2
4100,312.3143005371094,348.0,32.0,341.0,0.0,1.0,2
4200,278.5060729980469,348.0,32.0,342.0,0.0,0.0,2
4400,209.906494140625,348.0,32.0,344.0,0.0,0.0,2
4600,141.2528533935547,348.0,32.0,346.0,0.0,0.0,2
4640,127.40530395507812,348.0,32.0,346.3999938964844,1.0,0.0,0
4900,36.65744400024414,348.0,32.0,349.0,1.0,0.0,2
5000,1.7076432704925537,348.0,32.0,350.0,1.0,0.0,2
5100,497.17230224609375,342.0,38.0,351.0,1.0,0.0,2
5200,462.7269287109375,342.0,38.0,352.0,1.0,0.0,2
5300,427.47808837890625,342.0,38.0,353.0,1.0,0.0,2
5500,356.3253479003906,342.0,38.0,355.0,0.0,0.0,2
5600,321.1315002441406,342.0,38.0,356.0,0.0,0.0,2
5700,285.1257019042969,342.0,38.0,357.0,0.0,0.0,2
6100,141.5264434814453,342.0,38.0,361.0,0.0,0.0,2
6175,114.4234619140625,342.0,38.0,361.75,1.0,0.0,0
6200,105.73861694335938,342.0,38.0,362.0,1.0,0.0,2
6300,69.1268081665039,342.0,38.0,363.0,1.0,0.0,2
6400,32.77701950073242,342.0,38.0,364.0,1.0,0.0,2
6800,337.8865051269531,341.0,39.0,368.0,1.0,0.0,2
6900,301.4056701660156,341.0,39.0,369.0,1.0,0.0,2
7100,227.4080810546875,341.0,39.0,371.0,0.0,0.0,2
7300,152.6374969482422,341.0,39.0,373.0,0.0,0.0,2
7373,126.12944030761719,341.0,39.0,373.7300109863281,1.0,0.0,0
7400,115.28768157958984,341.0,39.0,374.0,1.0,0.0,2
7500,77.83777618408203,341.0,39.0,375.0,1.0,0.0,2
7700,2.6381592750549316,341.0,39.0,377.0,1.0,0.0,2
7900,195.0427703857422,359.0,21.0,379.0,1.0,0.0,2
8000,157.4729461669922,359.0,21.0,380.0,1.0,0.0,2
8200,81.27498626708984,359.0,21.0,382.0,0.0,0.0,2
8259,58.720149993896484,359.0,21.0,382.5899963378906,1.0,0.0,0
8400,4.676938533782959,359.0,21.0,384.0,1.0,0.0,2
8500,486.71185302734375,354.0,26.0,385.0,1.0,0.0,2
8600,448.9341125488281,354.0,26.0,386.0,1.0,0.0,2
8700,410.28509521484375,354.0,26.0,387.0,1.0,0.0,2
8800,371.5360412597656,354.0,26.0,388.0,1.0,0.0,2
8900,333.4648742675781,354.0,26.0,389.0,1.0,0.0,2
9000,293.3479919433594,354.0,26.0,390.0,1.0,0.0,2
9100,254.6891326904297,354.0,26.0,391.0,0.0,0.0,2
9200,215.54026794433594,354.0,26.0,392.0,0.0,0.0,2
9300,175.8983917236328,354.0,26.0,393.0,0.0,0.0,2
9396,138.51834106445312,354.0,26.0,393.9599914550781,1.0,0.0,0
9600,57.548614501953125,354.0,26.0,396.0,1.0,0.0,2
9700,18.295686721801758,354.0,26.0,397.0,1.0,0.0,2
9800,563.9691772460938,320.0,30.0,398.0,1.0,0.0,2
10000,485.3670349121094,320.0,30.0,400.0,1.0,0.0,2
10100,444.9170227050781,320.0,30.0,401.0,1.0,0.0,2
10200,405.1689453125,320.0,30.0,402.0,0.0,0.0,2
10700,202.92308044433594,320.0,30.0,407.0,0.0,0.0,2
10748,183.37583923339844,320.0,30.0,407.4800109863281,0.0,1.0,1
11500,333.2143859863281,320.0,30.0,415.0,0.0,0.0,2
11600,290.8348693847656,320.0,30.0,416.0,0.0,0.0,2
11700,249.18568420410156,320.0,30.0,417.0,0.0,0.0,2
12055,100.94339752197266,320.0,30.0,420.54998779296875,0.0,1.0,1
12100,82.0093765258789,320.0,30.0,421.0,0.0,1.0,2
